Date,Commit,Downstream Project,Author,Subject
2018/03/02,af3054c227ff29a0efb8a720b8a884cf8086a2e0,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: harden inode/directory table reading against corrupted filesystems
2018/03/02,be7549061d134b92ce90909c8168e4c076a0040b,platform/external/squashfs-tools,fake_0Badg8rmRu2qWSu23UD7sg@fakeemail.com,"Revert ""Merge remote-tracking branch 'aosp/upstream-master' into 'aosp/master'"""
2018/03/02,afa08aa64225405c63145e144e04bdf473e32d1b,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: bring uncompress_directory_table() into line
2018/03/02,f385333169ff8d211145eedae46c7faf1dd10916,platform/external/squashfs-tools,fake_neiFXwvWT3qlaIHIBOcb3g@fakeemail.com,Migrate to blueprint
2018/03/02,6d066b25f258867864540a0dbce711fa0edf153a,platform/external/squashfs-tools,plougher,"Move the decompressor supported check out of read_super() and put it after the squashfs stat.  The stat operation doesn't need to decompress anything to stat the superblock, and placing the check after the stat enables unsquashfs versions without the necessary decompressor to still successfully stat a file system."
2018/03/02,6c85387616f7d3a82ff318a1f24884fe2e2d99cd,platform/external/squashfs-tools,plougher,"Abort on malloc failure in cache_init, rather than return NULL, which isn't checked."
2018/03/02,81a992db4a8e9cdab48b9136bf075ef6ab9c1cc1,platform/external/squashfs-tools,plougher,Replace fields in struct super_block copied from struct squashfs_super_block with a nested struct squashfs_super_block
2018/03/02,c01028804e2dda91cb067b7f484577727de7d41a,platform/external/squashfs-tools,plougher,Add definitions for currently unused extended types
2018/03/02,8e34ebefe1678f15e801b1ca5e153296a2c6edd6,platform/external/squashfs-tools,plougher,Remove erroneous characters (vi can be a pain sometimes)
2018/03/02,52d28c9bea40921e9753eb80bd30a84d20b3ddea,platform/external/squashfs-tools,fake_Fxquss7oRUSc5mVB0Kj9aw@fakeemail.com,Standarize on VFS_CAP_REVISION_2
2018/03/02,d5921231829a21d9dde013e605b9ece64bd5d8b2,platform/external/squashfs-tools,plougher,"Synchronise output between threads, so error messages etc. don't appear in the middle of the progess bar.  Also ensure the progress_bar doesn't appear whilst the pre_scan is being peformed, or while the summary statistics are printed at the end of the unsquash."
2018/03/02,26a405b53754171c333b6e065c8e14b8514998a6,platform/external/squashfs-tools,plougher,"Abort on malloc failure in cache_get, rather than return NULL"
2018/03/02,f23b930322d78c278ac47e1d0a2de7d84e8f17d9,platform/external/squashfs-tools,plougher,Make stat output for fragment info more succinct
2018/03/02,6d0e4469d1861454de828b748495386796ca837f,platform/external/squashfs-tools,plougher,"Abort on malloc failure in add_entry, rather than return NULL which isn't checked."
2018/03/02,fadb345ddcf81e2b0e8cc802dbae41260be606be,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,Mark temporary strings on stack used by regerror as overflow safe
2018/03/02,eb6c2f094a591da2c28699130deb03d906d30994,platform/external/squashfs-tools,plougher,-Wall warnings
2018/03/02,c9a634fc39003109045b9239c52e8f2a759c6c15,platform/external/squashfs-tools,fake_neiFXwvWT3qlaIHIBOcb3g@fakeemail.com,Add support for building unsquashfs
2018/03/02,8205116e12488985291eb01b5551696a691ea06f,platform/external/squashfs-tools,plougher,Move user and group assignments out of if in print_filename()
2018/03/02,836a2c69a5dc02abd26943d2a703048b466900ed,platform/external/squashfs-tools,plougher,Display compression type in -stat option and reorder output slightly
2018/03/02,d7f3aac1e5a4900dee716947745f87f99f2e4623,platform/external/squashfs-tools,plougher,get rid of squashfs_super_block typedef
2018/03/02,c1b8e71fe7df5bd74bc11ac1e3350e5e02a8d92e,platform/external/squashfs-tools,plougher,Fix bug uncompressing 1.0 and 2.0 filesystems caused by adding progress bar.
2018/03/02,78ce4e83e47e1f417878b3b78633cb619e9a0bae,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: Call compressor_extract_options
2018/03/02,d8216e4093ea78eb803e969bfae3d28d19317f71,platform/external/squashfs-tools,plougher,check return value of read_fragment_table() op.
2018/03/02,ecc20cd3b4b79698fbd1caa2329d320757e00e3e,platform/external/squashfs-tools,fake_E9B5is3ZSlmK1s5-9EJLlA@fakeemail.com,unsquashfs: modify xattrs after other changes
2018/03/02,16cd73c8350a66aa1d9c43479565649176c039a6,platform/external/squashfs-tools,plougher,"Add ability to specify multiple extract files and directories.  Also add new -ef option, allowing the files and directories to be exported to be given in a file."
2018/03/02,1c7cbe1bb512b50ef7c30bf72bc1c2a8fd84aa0b,platform/external/squashfs-tools,plougher,Added -f[orce] support for hard links
2018/03/02,fc6cf8619dfd8333f6208683598d260d794627e3,platform/external/squashfs-tools,plougher,Add stat support for displaying no_xattrs option
2018/03/02,7b9956cc0f273c1052396c9f0e45fe535f052def,platform/external/squashfs-tools,plougher,"Rather than make the rotator in the progress bar rotate every 1/4 second on the timeout of the pthread_cond_timedwait, rotate it using SIGALRM, this makes the rotate more uniform."
2018/03/02,466ce8ebd83763c081ae5849eda4beba0607294f,platform/external/squashfs-tools,plougher,Add missing swap setting code in read_super() for 4.0 super_blocks
2018/03/02,f8706d70bf43d19a81ca1547cc836290a8da2b8d,platform/external/squashfs-tools,plougher,Add missing isatty checks for TIOCGWINSZ ioctl...
2018/03/02,f1e05544a2c7e3eebdd9b2c26500da969fdca190,platform/external/squashfs-tools,plougher,Added support for setting setuid/setgid/sticky bit when running as root. Modified file permissions setting so it conforms to untar behaviour. Added a return 0 to main so the correct status is returned.
2018/03/02,9dd92015a7d340cc4449efb6967efcdf730fac72,platform/external/squashfs-tools,plougher,Disable progress_bar if SQUASHFS_TRACE is defined.
2018/03/02,4aedd7c71b1c2fe86f45cf275b26dc19dd34954a,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: add code to dump filename when ^\ is hit
2018/03/02,45c377ffd82b5dbb2a94d6f08f8e2fb3a93adbf4,platform/external/squashfs-tools,plougher,Fix floating point error in progress_bar when max == 0
2018/03/02,35f7d1b84752f62bb245c42204940cab38ca7ee7,platform/external/squashfs-tools,plougher,Add support to read squashfs 4 superblocks.
2018/03/02,9e129d5798c652f6c05ca03d976fae939ed19719,platform/external/squashfs-tools,plougher,Add sparse file support.
2018/03/02,68d3828fb006503c5a4cbf437113fdc857788d55,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: add support for displaying compression options
2018/03/02,ef59523e4412038897cfd9ccfd43790320cf46ef,platform/external/squashfs-tools,plougher,Add support for new 4.0 sparse files
2018/03/02,ee81d0b1e13dec2eba5167e6ccb46e4c44a1f6db,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: fix cache used count statistic
2018/03/02,8515b3d420f502c5c0236b86e2d6d7e3b23c190e,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: fix CVE-2012-4025
2018/03/02,9bc72bfe0faaa12441d843e204f59de10c1e7ced,platform/external/squashfs-tools,plougher,"Unsquashfs now allows you to specify the filename or directory within the Squashfs filesystem that is to be extracted, rather than always extracting the entire filesystem."
2018/03/02,69cb86729e0e4e409571c6d957f34fca94faf146,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: use new parse_number() function for -processors option
2018/03/02,6581f5f0e75cc08b69367ee3eee95c1a9dea78af,platform/external/squashfs-tools,plougher,Fix a couple of TRACE and ERROR statements
2018/03/02,fa0eed25a36b4d9fb578ee4a04c878ef27edceeb,platform/external/squashfs-tools,plougher,Move hash_table_entry assignment out of it in add_entry()
2018/03/02,282f798e84f56a1cc0999e6059500113fe039e66,platform/external/squashfs-tools,plougher,Fix set_attribute setting for files.
2018/03/02,b3d7a83ff4edaa4737b3e3d204a41a995c609967,platform/external/squashfs-tools,plougher,uclibc does not have get_nprocs()
2018/03/02,366a1dd6b897a48d7711cd4976337280bdbff467,platform/external/squashfs-tools,plougher,Added 1.0 filesystem support to Unsquashfs.
2018/03/02,db61d577d725c636c53a5d1c814d5b1e4fba0f12,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,error: Use error.h for Unsquashfs as well
2018/03/02,873f1a1f18a167d2d894b01c632398229ddf03c2,platform/external/squashfs-tools,plougher,Move fd assignment out of if in process_extract_files()
2018/03/02,870173a2348efc45c08740f38de087477fa9bd3d,platform/external/squashfs-tools,plougher,xattr_id_table_start add TRACE
2018/03/02,99435663b2bb83f03842b3de62497aea2b4a2f97,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: use pthread_sigmask() instead of sigprocmask()
2018/03/02,f48ba894735b6c69647141a93f4b41d1c1329de0,platform/external/squashfs-tools,plougher,more work on long ls
2018/03/02,0326634ea40e6ca66b018effa131c37d0320ad61,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: rename to_deflate to to_inflate
2018/03/02,a75d7a34ee9421e0178380a8c22f4616271a4357,platform/external/squashfs-tools,plougher,Free symlink data
2018/03/02,c5255691d80db70344098ad731f40187cd303687,platform/external/squashfs-tools,plougher,Minor code cleanup.
2018/03/02,7a3b267a79dd6dbbedae7fed91e12c927493a00d,platform/external/squashfs-tools,plougher,change read_fs_bytes() from taking char * to taking void *
2018/03/02,a30163aeb8b114046a35415f2ca0cf3d930f7524,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: check for integer overflow in user input
2018/03/02,410622a17b6e0217eeb94ddb534a0c87c206a122,platform/external/squashfs-tools,plougher,Handle multiple matching wildcards/regex expressions in intermediate extract directory components
2018/03/02,87149179e0d07e709c14384cbff90c1ef218d70d,platform/external/squashfs-tools,plougher,Tidy stat() function
2018/03/02,209c13a8a2e1f6fb7bcfa01127a201b015d0776b,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: quieten progressbar
2018/03/02,58e18d7433f1e06bebad988f695f7fc9dd3a66f7,platform/external/squashfs-tools,fake_3prVBk9mSKaE3GmUWiXtNQ@fakeemail.com,SquashFS whitelist support.
2018/03/02,60530605c91190253c8ed142f3ccdea70f95fb3c,platform/external/squashfs-tools,plougher,Display decompressors available in Unsquashfs.
2018/03/02,d52aa9209c6b9786c2a60795470e9dfc2b9fc8c7,platform/external/squashfs-tools,plougher,Add check for malloc failure in init_subdir.
2018/03/02,6595c1ff4209fb38dcb430f70d55aa882d88bd02,platform/external/squashfs-tools,fake_Bij_X8F7Qbqlo7-6ZerunA@fakeemail.com,"Don't reuse fs_config for root dir, just like make_ext4fs"
2018/03/02,ecd33594572f961c7e9c23cff8f4bf15acd6d319,platform/external/squashfs-tools,plougher,Don't bother printing failure message on TIOCGWINSZ ioctl failure if output is to a file (i.e. log file).
2018/03/02,4445cd175ee8ed20fdec0537a76a6e3cb65fdb53,platform/external/squashfs-tools,fake_1DHqQnNMQOOg6ea6DVClPQ@fakeemail.com,Fix rounding error when generating .map files.
2018/03/02,d8dc9a84a1679c0679a3ac88a267c623e98a1230,platform/external/squashfs-tools,plougher,Make the default behaviour of Unsquashfs with respect to extracting xattrs (-no-xattr option set or unset) a build time option.  Also add an extra -xattr option to Unsquashfs for use where the build time default is not to extract xattrs.
2018/03/02,7fafa54e9d407601dbc4e5bf48361e5debbcb676,platform/external/squashfs-tools,plougher,Check return value of read_uids_guids() op.
2018/03/02,86db4193df73898d835b29af179107b959357f63,platform/external/squashfs-tools,plougher,Add write_bytes() which correctly handles writes less than expected and EINTR
2018/03/02,85b93db36201f47577f568cc00e3b57d6e762124,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,"unsquashfs: remove_free_list(), silence bogus NULL pointer dereference"
2018/03/02,b2d7b55ae147aaccf5a43255d0d0f1aeb9cab65b,platform/external/squashfs-tools,plougher,"Fix add_entry(), lookup_entry() and struct hash_table_entry, start should be long long rather than int!"
2018/03/02,fb527f0edf783e34233fe7440e188d430790c6cd,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: fix error statement
2018/03/02,7ad123da4187de215703c8a733f47ed82a96dddc,platform/external/squashfs-tools,plougher,Fix sparse file writing when holes are larger than 2^31-1
2018/03/02,36846427fbeb4fb4d8cee662ef4dc14b1c3c4dc6,platform/external/squashfs-tools,plougher,Added first version of Unsquashfs.  The current version can unsquash 3.0 filesystems.
2018/03/02,355ed17a08fe8baf88aea1cd76f59c85e0e74494,platform/external/squashfs-tools,plougher,"Make dir_scan return void, the error return was always ignored anyway"
2018/03/02,0151b8e756cc2c497018364032d1453a46c1eb6a,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: Add MAX_LINE definition
2018/03/02,4dfe4eb1d10b8df5937c727a2ca1e18958413593,platform/external/squashfs-tools,fake_Bij_X8F7Qbqlo7-6ZerunA@fakeemail.com,Introduce squashfs compression threshold
2018/03/02,746d7d61e91a024f75d1ad479b522fd9f654dc28,platform/external/squashfs-tools,plougher,"Move fragment_data, file_data, data and created_inode assignment out of ifs in main()"
2018/03/02,07dc37794051b867fcdd891b1608ea6cd9f7e3a6,platform/external/squashfs-tools,plougher,Handle EOF and EINTR in read_bytes
2018/03/02,2c4423c889a8ee0aa0e161c5471de93fec2ec303,platform/external/squashfs-tools,plougher,Add check for malloc failure in add_path.
2018/03/02,8fc1c7767b986fb69a2075b91887f5f65ec14235,platform/external/squashfs-tools,plougher,Remove checkdata entry from stat if a 4.0 filesystem - checkdata is no longer supported
2018/03/02,d922bf7adab7cf4ce4785c60948458d08c0dcb71,platform/external/squashfs-tools,plougher,Add -n[o-progress] option.
2018/03/02,52463637d84b050059f7b4f3738c00198a61afb8,platform/external/squashfs-tools,plougher,"Abort on malloc failure in queue_init, rather than return NULL which isn't checked."
2018/03/02,2c97de387d47d1717b9e84e8d8009fd3e205fd47,platform/external/squashfs-tools,plougher,Move thread assignment out of if in initialise_threads()
2018/03/02,d67714f95e21ffd19ed0a22a2bd3a156b97e079b,platform/external/squashfs-tools,plougher,Disable progress_bar if [l]lsonly or [l]info options specified.  Also add carriage return on TRACE and ERROR statements if progress_bar is being printed to ensure they appear on a new line.
2018/03/02,e6fd6e125e7d63b871b8320b21b52c96b10063a9,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: fix read_directory_table() parameter
2018/03/02,9f5563b41601e01b67fd364600d8872037645907,platform/external/squashfs-tools,plougher,Same for this malloc failure
2018/03/02,02e7ecbacd8c2d09a91d8100eafdd0a35a2e4961,platform/external/squashfs-tools,plougher,"Move read_uids_guids() into unsquash-1.c, and call it through s_ops"
2018/03/02,1f5d3f6f379af95d01382ef10d39b3c553a034da,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: dynamically allocate pathname in pre_scan()
2018/03/02,d32af9fe2a9256af4d610ccd473788d60f8e2c3f,platform/external/squashfs-tools,plougher,updated mksquashfs to 3.2-r2
2018/03/02,327609871f50ad1ce385696acef9ffd9cd0d677c,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,"unsquashfs: parse_number(), add additional comment re strtol {under/over}flow"
2018/03/02,4c463aaaeacd2b391b9eb42457e26d80b34d1f98,platform/external/squashfs-tools,rlougher,Fix small bug in get_component().
2018/03/02,86673948add40cbd2fdd6214819fa4a176473829,platform/external/squashfs-tools,plougher,Check for realloc failure in add_subdir
2018/03/02,a0a0e2813b4b2f95f4ab14e716ddef0fee526be7,platform/external/squashfs-tools,plougher,Add -data-queue and -frag-queue options.
2018/03/02,bed5e2d9e779476f7c7989c94fecddef56ca4fd7,platform/external/squashfs-tools,plougher,Split out header and layout specific functions into separate files
2018/03/02,57d60135e7bb998d41d52996c38e7ce04fc150e4,platform/external/squashfs-tools,plougher,Check for realloc failure in add_path
2018/03/02,cd7292fea685fe837e150a0b42bcfb5f432fd5da,platform/external/squashfs-tools,plougher,Merge parallel unsquashfs development from devel_3-4 branch. Parallel unsquashfs is now considered stable enough for mainline.
2018/03/02,70b2bdb5d976f2976cb7bcf10a319769d405ac55,platform/external/squashfs-tools,fake_7srQ9t0sQiala4S5fP6X3A@fakeemail.com,squashfs-tools 4.2 release
2018/03/02,0bd9aa9d9b7a276604091a497db85450c0fc13b3,platform/external/squashfs-tools,plougher,Add progress bar.
2018/03/02,b9a832ea554e750802005de52236a3c0cacc1703,platform/external/squashfs-tools,plougher,Quieten progress bar when output is sent to a log file.
2018/03/02,2f33ba64edec8b2e299b9f848c336163515ec036,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: rename deflate/deflator thread references with inflate/inflator
2018/03/02,8b47e5e5a6eba74e825584dc60a446d0848089c2,platform/external/squashfs-tools,plougher,Fix bug introduced when changing dir_scan to return void - if mkdir fails we should not try to unpack the contents of that directory...
2018/03/02,1cdde05cc0eaa50b8bdc2377a12b49412a5c52a9,platform/external/squashfs-tools,fake_neiFXwvWT3qlaIHIBOcb3g@fakeemail.com,"Reland ""mksquashfs: Run android_fs_config() on the root inode"""
2018/03/02,daa288ef782d7330c1e38bd2c0a61601c6f475b5,platform/external/squashfs-tools,plougher,Fix Unsquashfs so that it uses the new squashfs_compat.h file.  Rename all SQUASHFS_SWAP_XXX macros and squashfs_xxx structures that used to refer to the 3.0 layout (but now refer to the new 4.0 layout) to the new SQUASHFS_SWAP_XXX_3 macros and squashfs_xxx_3 structures.
2018/03/02,bbe83338bffadd17b801abb65d7968ce1ef18ce1,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs: prevent buffer {over|under}flow in read_block() with corrupted filesystems
2018/03/02,707a73c9dfe84a6514842a8e1ddae84fd584c418,platform/external/squashfs-tools,plougher,Add yet more TRACE statements
2018/03/02,98855f8eda60604398b615d17d8c48201ca54003,platform/external/squashfs-tools,fake_KfPNapGyTLGR6fVBLCWdUg@fakeemail.com,lz4_wrapper: Update liblz4 to v1.7.5
2018/03/02,5e3f490f1e1289191667285731a4e3924c64e17c,platform/external/squashfs-tools,plougher,Improve new extract files code
2018/03/02,4bbbf6d8a96d83a6b03cae4a0f1caa6ce3e48179,platform/external/squashfs-tools,plougher,more work on long ls
2018/03/02,032b735b6c605aa22d8c14ff8e8e4f5b8fd41edc,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs/read_fs: Always_use_fragments should be Always-use-fragments
2018/03/02,a01172afac49710f2eddbe3167aa7e08f4191a1b,platform/external/squashfs-tools,plougher,Restructure routines to remove code duplication added by long ls option.
2018/03/02,af4bc64a1c572f3218c61ca84547429d5156e429,platform/external/squashfs-tools,plougher,"rename read_bytes() to read_fs_bytes() to be consistent with mksquashfs. Also pass fd explicitly into function, again to be consistent with mksquashfs."
2018/03/02,ea5bae23a67ec714439987b43eb9b3ccbc3d4846,platform/external/squashfs-tools,plougher,Fix typos in read_super_block function conversion
2018/03/02,70b854132499cd9d9469269599f552ca7da250e1,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,"unsquashfs: extract files, fix handling of leaf name"
2018/03/02,bbef0c18a3e10b64b332539f97de67584009484d,platform/external/squashfs-tools,plougher,Minor fixes to TRACE output
2018/03/02,d0a1e8d8f9031f2cbf26d15a36f6719fa9419bd5,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unsquashfs; add aligned attribute to char buffer on stack in squashfs_stat()
2018/03/02,94b42b3a10d3a3dee97cc8af1af2f33b808c86d8,platform/external/squashfs-tools,plougher,Get rid of printf in progress_bar() and fold check into following check.
2018/03/02,9bdcc08084e72fd0de4ca136021ea61266d42804,platform/external/squashfs-tools,plougher,Add knowledge of the new extended inodes to create_inode
2018/03/02,370df40c5d9f99e0a62be21118957b979afd505c,platform/external/squashfs-tools,plougher,Comment tidying
2018/03/02,03cc7f2bd7a249ebe020176c4ad2989059a3cc76,platform/external/squashfs-tools,fake_v1U-D2-bQAW0OtgJnVeMkw@fakeemail.com,unquashfs: Rewrite extract file processing
